monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800914.644965101,0.000000000,3.646817058,0.000000000,0.000000000,9.016904980,0,1235,0,0,1235,28612,0,0,0,0,0,0
16800914.662395399,0.000000000,3.646817058,0.000000000,0.000000000,9.016904980,0,1235,0,0,1235,28612,0,0,0,0,0,0
16800914.679268900,0.000000000,3.646817058,0.000000000,0.000000000,9.016904980,0,1235,0,0,1235,28612,0,0,0,0,0,0
16800914.698091298,0.000000000,3.690525889,0.000000000,0.000000000,9.126510471,0,1248,0,0,1248,28912,0,0,0,0,0,0
16800914.714421000,0.000000000,3.690525889,0.000000000,0.000000000,9.126510471,0,1248,0,0,1248,28912,0,0,0,0,0,0
16800914.732652102,0.000000000,3.718923777,0.000000000,0.000000000,9.197905660,0,1261,0,0,1261,29212,0,0,0,0,0,0
16800914.748406701,0.000000000,3.766529262,0.000000000,0.000000000,9.320095181,0,1274,0,0,1274,29512,0,0,0,0,0,0
16800914.765370201,0.000000000,3.766529262,0.000000000,0.000000000,9.320095181,0,1274,0,0,1274,29512,0,0,0,0,0,0
16800914.784174401,0.000000000,3.766529262,0.000000000,0.000000000,9.320095181,0,1274,0,0,1274,29512,0,0,0,0,0,0
16800914.799856499,0.000000000,3.805026412,0.000000000,0.000000000,9.423397481,0,1287,0,0,1287,29812,0,0,0,0,0,0
16800914.818641402,0.000000000,3.805026412,0.000000000,0.000000000,9.423397481,0,1287,0,0,1287,29812,0,0,0,0,0,0
16800914.836353701,0.000000000,3.877926618,0.000000000,0.000000000,9.617999196,0,1310,0,0,1310,30372,0,0,0,0,0,0
16800914.853166699,0.000000000,3.889422864,0.000000000,0.000000000,9.640701115,0,1313,0,0,1313,30412,0,0,0,0,0,0
16800914.871913999,0.000000000,3.927215934,0.000000000,0.000000000,9.743202478,0,1323,0,0,1323,30672,0,0,0,0,0,0
16800914.889157198,0.000000000,3.936715424,0.000000000,0.000000000,9.766500443,0,1326,0,0,1326,30712,0,0,0,0,0,0
16800914.908176702,0.000000000,3.974817693,0.000000000,0.000000000,9.861402214,0,1339,0,0,1339,31012,0,0,0,0,0,0
16800914.925747201,0.000000000,3.974817693,0.000000000,0.000000000,9.861402214,0,1339,0,0,1339,31012,0,0,0,0,0,0
16800914.942616299,0.000000000,4.017908126,0.000000000,0.000000000,9.971499443,0,1352,0,0,1352,31312,0,0,0,0,0,0
16800914.959588300,0.000000000,4.017908126,0.000000000,0.000000000,9.971499443,0,1352,0,0,1352,31312,0,0,0,0,0,0
16800914.978103001,0.000000000,4.058599472,0.000000000,0.000000000,10.077308863,0,1365,0,0,1365,31612,0,0,0,0,0,0
16800914.996002302,0.000000000,4.058599472,0.000000000,0.000000000,10.077308863,0,1365,0,0,1365,31612,0,0,0,0,0,0
